8
0
8
9
4
9
5
5
8
24
44
42
9
8
2
15
13
4
7
8
2
8
5
14
11
16
8
6
0
4
27
6
11
18
5
44
8
50
6
4
95
15
5
3
5
7
13
3
18
13
9
30
2
12
16
44
5
7
14
2
4
15
20
25
2
21
7
9
15
19
5
3
12
0
7
5
16
12
5
8
12
14
22
5
0
40
12
48
19
29
16
13
10
7
128
15
11
8
19
10
9
13
14
16
6
12
16
31
11
9
7
12
26
7
11
11
18
10
0
16
8
19
4
11
10
22
11
9
3
9
6
290
3
8
18
9
11
34
7
7
23
5
13
8
78
2
0
14
24
11
2
13
7
9
16
4
8
16
22
13
20
7
11
10
19
14
44
13
2
6
287
14
17
9
5
8
17
12
7
8
6
16
5
10
1
11
16
10
8
10
22
18
7
1
80
11
14
10
12
0
7
14
7
11
12
19
10
16
42
7
10
4
40
11
0
0
35
18
0
3
7
12
9
16
2
8
3
5
9
39
41
3
0
7
19
0
2
3
8
12
16
0
0
10
12
7
0
16
20
13
17
9
65
7
15
7
8
10
9
17
11
11
7
45
10
8
15
16
22
17
9
1
5
12
30
153
11
11
2
26
4
20
35
8
11
11
15
24
3
15
9
14
10
3
12
7
6
25
14
10
4
0
9
0
10
30
12
12
10
7
8
0
6
9
181
4
9
4
13
12
0
22
111
12
8
12
1
15
3
11
9
12
1
4
210
44
4
0
0
21
6
8
13
5
5
33
0
4
10
12
7
11
5
375
25
0
6
26
10
2
12
14
4
6
16
9
11
21
15
9
13
11
3
20
6
14
32
25
9
25
8
9
9
8
10
15
14
10
22
0
19
18
8
12
12
15
11
13
6
10
22
9
74
22
32
16
11
10
9
5
6
9
17
5
3
14
39
10
5
20
14
16
39
14
20
5
14
15
8
31
12
6
11
3
4
23
6
5
24
82
33
0
2
7
8
30
6
10
8
11
10
6
0
15
0
9
7
16
9
59
20
13
4
5
2
16
29
8
7
18
46
11
11
4
9
42
6
24
67
12
13
3
3
7
11
16
7
0
27
13
2
20
7
6
4
10
5
13
6
9
10
8
21
10
9
20
27
10
10
30
19
54
18
36
20
15
26
15
5
7
10
12
8
10
18
3
5
31
13
27
14
16
9
1
5
15
11
25
14
5
8
11
9
15
9
3
4
1
13
5
7
5
5
56
7
15
16
34
4
11
12
33
10
13
19
6
17
25
0
22
3
87
4
8
18
21
0
6
16
28
13
16
11
18
8
8
26
10
12
11
10
0
9
12
15
13
63
6
5
18
13
13
7
10
5
9
10
30
15
5
11
23
9
8
23
5
26
10
15
17
19
20
22
6
34
8
5
28
8
10
43
8
14
88
57
7
16
7
13
12
16
8
29
6
10
10
5
18
10
9
15
9
17
16
14
13
10
24
12
11
15
0
13
9
5
4
8
14
30
4
0
5
8
18
14
47
4
10
4
9
16
23
37
10
77
10
19
18
42
11
10
9
6
4
5
11
9
11
11
12
51
93
28
15
24
14
9
2
8
10
6
10
6
12
9
8
44
23
18
231
10
10
12
13
10
29
13
30
81
5
11
6
30
8
96
15
2
50
0
1
459
6
5
14
1
3
8
9
8
28
12
14
4
23
8
3
10
10
4
7
16
18
5
5
7
15
13
8
19
7
23
1
11
8
6
18
18
40
4
8
26
5
6
6
1
8
9
52
10
18
12
23
6
22
11
5
14
15
6
34
18
26
6
21
8
7
14
9
0
29
6
19
23
12
14
16
7
11
7
7
4
3
7
12
14
9
20
43
45
14
3
44
4
8
12
14
72
7
6
9
11
6
24
29
4
9
7
27
11
0
89
20
36
